Timestamp,Seq,ClientSend,ServerRcv,ClientRcv,RTTms
2020-10-29 05:13:45.887049709,154,1603948425876871957,1603948425876952330,1603948425887049709,10
2020-10-29 05:13:45.907060431,155,1603948425896877878,1603948425896960205,1603948425907060431,10
2020-10-29 05:13:45.927065286,156,1603948425916873019,1603948425916962866,1603948425927065286,10
2020-10-29 05:13:45.9470497,157,1603948425936872158,1603948425936952515,1603948425947049700,10
2020-10-29 05:13:45.967049951,158,1603948425956872575,1603948425956953026,1603948425967049951,10
2020-10-29 05:13:45.987075167,159,1603948425976873376,1603948425976967557,1603948425987075167,10
2020-10-29 05:13:46.007050158,160,1603948425996872441,1603948425996954345,1603948426007050158,10
2020-10-29 05:13:46.027048249,161,1603948426016871122,1603948426016951249,1603948426027048249,10
2020-10-29 05:13:46.047050517,162,1603948426036872174,1603948426036953455,1603948426047050517,10
2020-10-29 05:13:46.067053763,163,1603948426056872432,1603948426056952813,1603948426067053763,10
2020-10-29 05:13:46.087052787,164,1603948426076871928,1603948426076953051,1603948426087052787,10
2020-10-29 05:13:46.107049363,165,1603948426096872392,1603948426096952306,1603948426107049363,10
2020-10-29 05:13:46.12704985,166,1603948426116872684,1603948426116953048,1603948426127049850,10
2020-10-29 05:13:46.147048539,167,1603948426136871682,1603948426136951719,1603948426147048539,10
2020-10-29 05:13:46.167046584,168,1603948426156871631,1603948426156951301,1603948426167046584,10
2020-10-29 05:13:46.187050311,169,1603948426176872422,1603948426176952973,1603948426187050311,10
2020-10-29 05:13:46.207106034,170,1603948426196829436,1603948426196947620,1603948426207106034,10
2020-10-29 05:13:46.227156015,171,1603948426216872212,1603948426216997426,1603948426227156015,10
2020-10-29 05:13:46.247153648,172,1603948426236869950,1603948426236995397,1603948426247153648,10
2020-10-29 05:13:46.267155479,173,1603948426256871772,1603948426256997273,1603948426267155479,10
2020-10-29 05:13:46.287156444,174,1603948426276871536,1603948426276997084,1603948426287156444,10
2020-10-29 05:13:46.307155949,175,1603948426296872221,1603948426296996725,1603948426307155949,10
2020-10-29 05:13:46.327155726,176,1603948426316871650,1603948426316996800,1603948426327155726,10
2020-10-29 05:13:46.347154982,177,1603948426336872614,1603948426336996471,1603948426347154982,10
2020-10-29 05:13:46.367165266,178,1603948426356873800,1603948426357007324,1603948426367165266,10
2020-10-29 05:13:46.387152552,179,1603948426376874464,1603948426376997838,1603948426387152552,10
2020-10-29 05:13:46.407155777,180,1603948426396872809,1603948426396998043,1603948426407155777,10
2020-10-29 05:13:46.427160549,181,1603948426416878447,1603948426417004028,1603948426427160549,10
2020-10-29 05:13:46.44715709,182,1603948426436871745,1603948426436998199,1603948426447157090,10
2020-10-29 05:13:46.467156724,183,1603948426456873541,1603948426456998998,1603948426467156724,10
2020-10-29 05:13:46.48715368,184,1603948426476872098,1603948426476997026,1603948426487153680,10
2020-10-29 05:13:46.507076494,185,1603948426496870260,1603948426496963324,1603948426507076494,10
2020-10-29 05:13:46.527054072,186,1603948426516871478,1603948426516954295,1603948426527054072,10
2020-10-29 05:13:46.547049534,187,1603948426536871270,1603948426536952064,1603948426547049534,10
2020-10-29 05:13:46.567049145,188,1603948426556871436,1603948426556952256,1603948426567049145,10
2020-10-29 05:13:46.587053547,189,1603948426576872167,1603948426576952804,1603948426587053547,10
2020-10-29 05:13:46.607054031,190,1603948426596872708,1603948426596954801,1603948426607054031,10
2020-10-29 05:13:46.627050857,191,1603948426616872563,1603948426616952584,1603948426627050857,10
2020-10-29 05:13:46.647051751,192,1603948426636871582,1603948426636953192,1603948426647051751,10
2020-10-29 05:13:46.66705129,193,1603948426656874153,1603948426656954490,1603948426667051290,10
2020-10-29 05:13:46.687049441,194,1603948426676871197,1603948426676952231,1603948426687049441,10
2020-10-29 05:13:46.707049239,195,1603948426696872323,1603948426696952603,1603948426707049239,10
2020-10-29 05:13:46.727051778,196,1603948426716872694,1603948426716954881,1603948426727051778,10
2020-10-29 05:13:46.747049865,197,1603948426736872383,1603948426736953437,1603948426747049865,10
2020-10-29 05:13:46.767103785,198,1603948426756871541,1603948426756953198,1603948426767103785,10
2020-10-29 05:13:46.787154386,199,1603948426776870233,1603948426776994987,1603948426787154386,10
2020-10-29 05:13:46.807141455,200,1603948426796871607,1603948426796982248,1603948426807141455,10
2020-10-29 05:13:46.827155499,201,1603948426816872326,1603948426816997500,1603948426827155499,10
2020-10-29 05:13:46.84709833,202,1603948426836883034,1603948426836974661,1603948426847098330,10
2020-10-29 05:13:46.867057183,203,1603948426856873239,1603948426856955932,1603948426867057183,10
2020-10-29 05:13:46.887050514,204,1603948426876870136,1603948426876952404,1603948426887050514,10
2020-10-29 05:13:46.907048065,205,1603948426896870739,1603948426896950946,1603948426907048065,10
2020-10-29 05:13:46.92704707,206,1603948426916869920,1603948426916950067,1603948426927047070,10
2020-10-29 05:13:46.947048539,207,1603948426936868915,1603948426936950309,1603948426947048539,10
2020-10-29 05:13:46.967048273,208,1603948426956869983,1603948426956950210,1603948426967048273,10
2020-10-29 05:13:46.987005171,209,1603948426976823821,1603948426976904652,1603948426987005171,10
2020-10-29 05:13:47.007059883,210,1603948426996868263,1603948426996960980,1603948427007059883,10
2020-10-29 05:13:47.027052762,211,1603948427016873064,1603948427016955085,1603948427027052762,10
2020-10-29 05:13:47.047050089,212,1603948427036870889,1603948427036951896,1603948427047050089,10
2020-10-29 05:13:47.067051742,213,1603948427056873805,1603948427056954342,1603948427067051742,10
2020-10-29 05:13:47.08704755,214,1603948427076869472,1603948427076950546,1603948427087047550,10
2020-10-29 05:13:47.107051685,215,1603948427096873681,1603948427096954732,1603948427107051685,10
2020-10-29 05:13:47.127048176,216,1603948427116870193,1603948427116950837,1603948427127048176,10
2020-10-29 05:13:47.147052472,217,1603948427136874798,1603948427136955688,1603948427147052472,10
2020-10-29 05:13:47.167049326,218,1603948427156870947,1603948427156952054,1603948427167049326,10
2020-10-29 05:13:47.187050405,219,1603948427176872564,1603948427176953201,1603948427187050405,10
2020-10-29 05:13:47.207049629,220,1603948427196872040,1603948427196952600,1603948427207049629,10
2020-10-29 05:13:47.227052041,221,1603948427216874314,1603948427216954315,1603948427227052041,10
2020-10-29 05:13:47.24704689,222,1603948427236869347,1603948427236949464,1603948427247046890,10
2020-10-29 05:13:47.267052168,223,1603948427256873624,1603948427256954905,1603948427267052168,10
2020-10-29 05:13:47.287050823,224,1603948427276871607,1603948427276953284,1603948427287050823,10
2020-10-29 05:13:47.307051909,225,1603948427296873055,1603948427296954895,1603948427307051909,10
2020-10-29 05:13:47.327049277,226,1603948427316870983,1603948427316952060,1603948427327049277,10
2020-10-29 05:13:47.347055569,227,1603948427336878482,1603948427336958746,1603948427347055569,10
2020-10-29 05:13:47.3670465,228,1603948427356868746,1603948427356949357,1603948427367046500,10
2020-10-29 05:13:47.387048805,229,1603948427376854305,1603948427376953539,1603948427387048805,10
2020-10-29 05:13:47.407049344,230,1603948427396871157,1603948427396951927,1603948427407049344,10
2020-10-29 05:13:47.427051775,231,1603948427416874378,1603948427416955072,1603948427427051775,10
2020-10-29 05:13:47.447046448,232,1603948427436869047,1603948427436949091,1603948427447046448,10
2020-10-29 05:13:47.467052742,233,1603948427456875608,1603948427456955972,1603948427467052742,10
2020-10-29 05:13:47.487050831,234,1603948427476872087,1603948427476951908,1603948427487050831,10
2020-10-29 05:13:47.507049306,235,1603948427496871949,1603948427496951663,1603948427507049306,10
2020-10-29 05:13:47.52704805,236,1603948427516870673,1603948427516950644,1603948427527048050,10
2020-10-29 05:13:47.547073129,237,1603948427536819195,1603948427536914902,1603948427547073129,10
2020-10-29 05:13:47.568333775,238,1603948427556840247,1603948427556935884,1603948427568333775,11
2020-10-29 05:13:47.588575005,239,1603948427576842799,1603948427576924169,1603948427588575005,11
2020-10-29 05:13:47.612832162,240,1603948427596762783,1603948427596851907,1603948427612832162,16
2020-10-29 05:13:47.633185582,241,1603948427616875432,1603948427617005053,1603948427633185582,16
2020-10-29 05:13:47.654051159,242,1603948427636874954,1603948427637011128,1603948427654051159,17
2020-10-29 05:13:47.675857695,243,1603948427656851802,1603948427656974573,1603948427675857695,19
2020-10-29 05:13:47.695776682,244,1603948427676849397,1603948427676970615,1603948427695776682,18
2020-10-29 05:13:47.718078005,245,1603948427696852829,1603948427696945099,1603948427718078005,21
2020-10-29 05:13:47.737466256,246,1603948427716875211,1603948427716992528,1603948427737466256,20
2020-10-29 05:13:47.759258565,247,1603948427736873656,1603948427737004233,1603948427759258565,22
2020-10-29 05:13:47.781124441,248,1603948427756838608,1603948427756961782,1603948427781124441,24
2020-10-29 05:13:47.800970819,249,1603948427776874243,1603948427776991870,1603948427800970819,24
2020-10-29 05:13:47.822827235,250,1603948427796873651,1603948427796994302,1603948427822827235,25
2020-10-29 05:13:47.838218103,251,1603948427816895146,1603948427817018054,1603948427838218103,21
2020-10-29 05:13:47.847101425,252,1603948427836814151,1603948427836942418,1603948427847101425,10
2020-10-29 05:13:47.883966203,253,1603948427856875216,1603948427856970320,1603948427883966203,27
2020-10-29 05:13:47.906264965,254,1603948427876873398,1603948427876946772,1603948427906264965,29
2020-10-29 05:13:47.926249957,255,1603948427896879386,1603948427896962794,1603948427926249957,29
2020-10-29 05:13:47.948042196,256,1603948427916832314,1603948427916954868,1603948427948042196,31
2020-10-29 05:13:47.968925496,257,1603948427936888166,1603948427937016327,1603948427968925496,32
2020-10-29 05:13:47.989703556,258,1603948427956868365,1603948427956991619,1603948427989703556,32
2020-10-29 05:13:48.010556386,259,1603948427976868267,1603948427976987754,1603948428010556386,33
2020-10-29 05:13:48.031392849,260,1603948427996829475,1603948427996946442,1603948428031392849,34
2020-10-29 05:13:48.05225707,261,1603948428016827749,1603948428016944063,1603948428052257070,35
2020-10-29 05:13:48.074068592,262,1603948428036836138,1603948428036939279,1603948428074068592,37
2020-10-29 05:13:48.09445067,263,1603948428056828853,1603948428056927344,1603948428094450670,37
2020-10-29 05:13:48.116268766,264,1603948428076827329,1603948428076928856,1603948428116268766,39
2020-10-29 05:13:48.116909406,265,1603948428096827057,1603948428096924778,1603948428116909406,20
2020-10-29 05:13:48.12709902,266,1603948428116804012,1603948428116928036,1603948428127099020,10
2020-10-29 05:13:48.177424265,267,1603948428136868104,1603948428136978835,1603948428177424265,40
2020-10-29 05:13:48.199224907,268,1603948428156878043,1603948428156954520,1603948428199224907,42
2020-10-29 05:13:48.220093521,269,1603948428176877388,1603948428176951635,1603948428220093521,43
2020-10-29 05:13:48.24188915,270,1603948428196870223,1603948428196953310,1603948428241889150,45
2020-10-29 05:13:48.261820615,271,1603948428216871968,1603948428216953475,1603948428261820615,44
2020-10-29 05:13:48.283602494,272,1603948428236872267,1603948428236960007,1603948428283602494,46
2020-10-29 05:13:48.304486301,273,1603948428256872365,1603948428256953872,1603948428304486301,47
2020-10-29 05:13:48.325307214,274,1603948428276875767,1603948428276970098,1603948428325307214,48
2020-10-29 05:13:48.346179758,275,1603948428296762152,1603948428296838172,1603948428346179758,49
2020-10-29 05:13:48.367024291,276,1603948428316867968,1603948428316946991,1603948428367024291,50
2020-10-29 05:13:48.387888668,277,1603948428336873800,1603948428336955873,1603948428387888668,51
2020-10-29 05:13:48.395439463,278,1603948428356890608,1603948428356972192,1603948428395439463,38
2020-10-29 05:13:48.395452443,279,1603948428376870843,1603948428376952520,1603948428395452443,18
2020-10-29 05:13:48.46011358,280,1603948428396863848,1603948428396954706,1603948428460113580,63
2020-10-29 05:13:48.470334414,281,1603948428416853107,1603948428416920564,1603948428470334414,53
2020-10-29 05:13:48.493106212,282,1603948428436791268,1603948428436852015,1603948428493106212,56
2020-10-29 05:13:48.513935242,283,1603948428456834407,1603948428456895397,1603948428513935242,57
