Timestamp,Seq,ClientSend,ServerRcv,ClientRcv,RTTms
2020-10-29 05:18:02.402826291,218,1603948682392645316,1603948682392728450,1603948682402826291,10
2020-10-29 05:18:02.422822885,219,1603948682412644304,1603948682412726808,1603948682422822885,10
2020-10-29 05:18:02.442826588,220,1603948682432645594,1603948682432728684,1603948682442826588,10
2020-10-29 05:18:02.462829289,221,1603948682452644365,1603948682452726965,1603948682462829289,10
2020-10-29 05:18:02.48286251,222,1603948682472585051,1603948682472705285,1603948682482862510,10
2020-10-29 05:18:02.506658285,223,1603948682492652186,1603948682492743376,1603948682506658285,14
2020-10-29 05:18:02.527889818,224,1603948682512643776,1603948682512767643,1603948682527889818,15
2020-10-29 05:18:02.549241795,225,1603948682532649693,1603948682532773171,1603948682549241795,16
2020-10-29 05:18:02.569609555,226,1603948682552644484,1603948682552772861,1603948682569609555,16
2020-10-29 05:18:02.590428218,227,1603948682572643064,1603948682572766062,1603948682590428218,17
2020-10-29 05:18:02.611316805,228,1603948682592643595,1603948682592766672,1603948682611316805,18
2020-10-29 05:18:02.633087679,229,1603948682612527208,1603948682612654095,1603948682633087679,20
2020-10-29 05:18:02.65400577,230,1603948682632660022,1603948682632788320,1603948682654005770,21
2020-10-29 05:18:02.674805606,231,1603948682652643616,1603948682652762244,1603948682674805606,22
2020-10-29 05:18:02.695668096,232,1603948682672646447,1603948682672773008,1603948682695668096,23
2020-10-29 05:18:02.717468273,233,1603948682692646801,1603948682692774305,1603948682717468273,24
2020-10-29 05:18:02.737393503,234,1603948682712645165,1603948682712772865,1603948682737393503,24
2020-10-29 05:18:02.759177084,235,1603948682732644988,1603948682732768156,1603948682759177084,26
2020-10-29 05:18:02.779099993,236,1603948682752642802,1603948682752771383,1603948682779099993,26
2020-10-29 05:18:02.800881794,237,1603948682772644739,1603948682772774647,1603948682800881794,28
2020-10-29 05:18:02.821767627,238,1603948682792652200,1603948682792774417,1603948682821767627,29
2020-10-29 05:18:02.84210097,239,1603948682812644030,1603948682812767714,1603948682842100970,29
2020-10-29 05:18:02.862994654,240,1603948682832644018,1603948682832767652,1603948682862994654,30
2020-10-29 05:18:02.884778548,241,1603948682852647028,1603948682852772482,1603948682884778548,32
2020-10-29 05:18:02.905642005,242,1603948682872685749,1603948682872819786,1603948682905642005,32
2020-10-29 05:18:02.926522952,243,1603948682892642566,1603948682892770743,1603948682926522952,33
2020-10-29 05:18:02.947343345,244,1603948682912643283,1603948682912765887,1603948682947343345,34
2020-10-29 05:18:02.969183852,245,1603948682932641687,1603948682932765614,1603948682969183852,36
2020-10-29 05:18:02.990008732,246,1603948682952553410,1603948682952680924,1603948682990008732,37
2020-10-29 05:18:03.010840139,247,1603948682972605854,1603948682972724175,1603948683010840139,38
2020-10-29 05:18:03.031696109,248,1603948682992644308,1603948682992762532,1603948683031696109,39
2020-10-29 05:18:03.053489816,249,1603948683012646515,1603948683012763933,1603948683053489816,40
2020-10-29 05:18:03.074397193,250,1603948683032639833,1603948683032763430,1603948683074397193,41
2020-10-29 05:18:03.094220246,251,1603948683052642117,1603948683052759634,1603948683094220246,41
2020-10-29 05:18:03.116058717,252,1603948683072618864,1603948683072704458,1603948683116058717,43
2020-10-29 05:18:03.135940643,253,1603948683092510674,1603948683092575271,1603948683135940643,43
2020-10-29 05:18:03.157742204,254,1603948683112647418,1603948683112732916,1603948683157742204,45
2020-10-29 05:18:03.178717385,255,1603948683132649083,1603948683132721456,1603948683178717385,46
2020-10-29 05:18:03.200057619,256,1603948683152644763,1603948683152713523,1603948683200057619,47
2020-10-29 05:18:03.220424135,257,1603948683172652044,1603948683172767971,1603948683220424135,47
2020-10-29 05:18:03.241234825,258,1603948683192643651,1603948683192767525,1603948683241234825,48
2020-10-29 05:18:03.2630844,259,1603948683212685428,1603948683212815039,1603948683263084400,50
2020-10-29 05:18:03.282936839,260,1603948683232644259,1603948683232765420,1603948683282936839,50
2020-10-29 05:18:03.30479407,261,1603948683252646409,1603948683252768487,1603948683304794070,52
2020-10-29 05:18:03.326622387,262,1603948683272646156,1603948683272769997,1603948683326622387,53
2020-10-29 05:18:03.346463573,263,1603948683292647974,1603948683292777918,1603948683346463573,53
2020-10-29 05:18:03.367320017,264,1603948683312643574,1603948683312768545,1603948683367320017,54
2020-10-29 05:18:03.389176148,265,1603948683332641788,1603948683332764639,1603948683389176148,56
2020-10-29 05:18:03.409542421,266,1603948683352643892,1603948683352762340,1603948683409542421,56
2020-10-29 05:18:03.431377479,267,1603948683372645820,1603948683372769344,1603948683431377479,58
2020-10-29 05:18:03.451215871,268,1603948683392617490,1603948683392745067,1603948683451215871,58
2020-10-29 05:18:03.472507005,269,1603948683412640427,1603948683412759458,1603948683472507005,59
2020-10-29 05:18:03.493845762,270,1603948683432587065,1603948683432706382,1603948683493845762,61
2020-10-29 05:18:03.514741826,271,1603948683452646605,1603948683452769719,1603948683514741826,62
2020-10-29 05:18:03.535075095,272,1603948683472548355,1603948683472670110,1603948683535075095,62
2020-10-29 05:18:03.55693338,273,1603948683492605383,1603948683492706194,1603948683556933380,64
2020-10-29 05:18:03.578269524,274,1603948683512645161,1603948683512776642,1603948683578269524,65
2020-10-29 05:18:03.599075157,275,1603948683532639671,1603948683532758488,1603948683599075157,66
2020-10-29 05:18:03.618982327,276,1603948683552644392,1603948683552763159,1603948683618982327,66
2020-10-29 05:18:03.640781017,277,1603948683572639995,1603948683572757370,1603948683640781017,68
2020-10-29 05:18:03.662649282,278,1603948683592642723,1603948683592760791,1603948683662649282,70
2020-10-29 05:18:03.682500221,279,1603948683612651393,1603948683612775994,1603948683682500221,69
2020-10-29 05:18:03.704351612,280,1603948683632642477,1603948683632761282,1603948683704351612,71
2020-10-29 05:18:03.724243132,281,1603948683652640635,1603948683652758349,1603948683724243132,71
2020-10-29 05:18:03.746056842,282,1603948683672647265,1603948683672766200,1603948683746056842,73
2020-10-29 05:18:03.766915889,283,1603948683692640569,1603948683692737257,1603948683766915889,74
2020-10-29 05:18:03.787754499,284,1603948683712525816,1603948683712612226,1603948683787754499,75
2020-10-29 05:18:03.808621656,285,1603948683732642737,1603948683732712534,1603948683808621656,75
2020-10-29 05:18:03.82947419,286,1603948683752639648,1603948683752707068,1603948683829474190,76
2020-10-29 05:18:03.851282297,287,1603948683772641598,1603948683772724375,1603948683851282297,78
2020-10-29 05:18:03.871215711,288,1603948683792640589,1603948683792711129,1603948683871215711,78
2020-10-29 05:18:03.892967264,289,1603948683812642323,1603948683812709970,1603948683892967264,80
2020-10-29 05:18:03.913857511,290,1603948683832639657,1603948683832707801,1603948683913857511,81
2020-10-29 05:18:03.934691242,291,1603948683852648484,1603948683852731208,1603948683934691242,82
2020-10-29 05:18:03.955561808,292,1603948683872639851,1603948683872708812,1603948683955561808,82
2020-10-29 05:18:03.976906679,293,1603948683892651455,1603948683892736689,1603948683976906679,84
2020-10-29 05:18:03.997272279,294,1603948683912595622,1603948683912665733,1603948683997272279,84
2020-10-29 05:18:04.018606833,295,1603948683932592056,1603948683932674073,1603948684018606833,86
2020-10-29 05:18:04.040405983,296,1603948683952650760,1603948683952720228,1603948684040405983,87
2020-10-29 05:18:04.06030445,297,1603948683972609684,1603948683972681664,1603948684060304450,87
2020-10-29 05:18:04.082167604,298,1603948683992597271,1603948683992665828,1603948684082167604,89
2020-10-29 05:18:04.101997024,299,1603948684012594602,1603948684012676436,1603948684101997024,89
2020-10-29 05:18:04.123832628,300,1603948684032647766,1603948684032718190,1603948684123832628,91
2020-10-29 05:18:04.144670315,301,1603948684052594490,1603948684052658207,1603948684144670315,92
2020-10-29 05:18:04.165535145,302,1603948684072643298,1603948684072736285,1603948684165535145,92
2020-10-29 05:18:04.186389005,303,1603948684092621678,1603948684092701292,1603948684186389005,93
2020-10-29 05:18:04.207227802,304,1603948684112646246,1603948684112722743,1603948684207227802,94
2020-10-29 05:18:04.22910632,305,1603948684132642696,1603948684132717287,1603948684229106320,96
2020-10-29 05:18:04.24893533,306,1603948684152639000,1603948684152740264,1603948684248935330,96
